date,channel,region,segment,product_name,started,submitted,in_progress,completed,approved,failures,avg_time_minutes,sla_target_minutes,pipeline_total_cr,pipeline_risk_cr,sla_breached,stuck_24h
2026-02-04,Net Banking,North Zone,Retail,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,North Zone,Priority,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,North Zone,Priority,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,North Zone,Priority,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,North Zone,SME,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,North Zone,SME,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,North Zone,SME,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,South Zone,Retail,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,South Zone,Retail,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,South Zone,Retail,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,South Zone,Priority,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,South Zone,Priority,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,South Zone,Priority,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,South Zone,SME,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,South Zone,SME,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,South Zone,SME,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,East Zone,Retail,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,East Zone,Retail,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,East Zone,Retail,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,East Zone,Priority,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,East Zone,Priority,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,East Zone,Priority,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,East Zone,SME,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,East Zone,SME,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,East Zone,SME,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,West Zone,Retail,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,West Zone,Retail,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,West Zone,Retail,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,West Zone,Priority,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,West Zone,Priority,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,West Zone,Priority,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,West Zone,SME,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,West Zone,SME,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Net Banking,West Zone,SME,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,North Zone,Retail,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,North Zone,Retail,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,North Zone,Retail,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,North Zone,Priority,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,North Zone,Priority,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,North Zone,Priority,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,North Zone,SME,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,North Zone,SME,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,North Zone,SME,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,South Zone,Retail,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,South Zone,Retail,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,South Zone,Retail,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,South Zone,Priority,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,South Zone,Priority,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,South Zone,Priority,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,South Zone,SME,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,South Zone,SME,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,South Zone,SME,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,East Zone,Retail,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,East Zone,Retail,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,East Zone,Retail,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,East Zone,Priority,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,East Zone,Priority,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,East Zone,Priority,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,East Zone,SME,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,East Zone,SME,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,East Zone,SME,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,West Zone,Retail,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,West Zone,Retail,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,West Zone,Retail,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,West Zone,Priority,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,West Zone,Priority,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,West Zone,Priority,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,West Zone,SME,Credit Card,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,West Zone,SME,Personal Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-04,Branch,West Zone,SME,Home Loan,1030,721,309,618,494,51,22,20,32,6.4,52,17
2026-02-05,Mobile App,North Zone,Retail,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,North Zone,Retail,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,North Zone,Retail,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,North Zone,Priority,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,North Zone,Priority,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,North Zone,Priority,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,North Zone,SME,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,North Zone,SME,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,North Zone,SME,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,South Zone,Retail,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,South Zone,Retail,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,South Zone,Retail,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,South Zone,Priority,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,South Zone,Priority,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,South Zone,Priority,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,South Zone,SME,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,South Zone,SME,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,South Zone,SME,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,East Zone,Retail,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,East Zone,Retail,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,East Zone,Retail,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,East Zone,Priority,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,East Zone,Priority,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,East Zone,Priority,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,East Zone,SME,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,East Zone,SME,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,East Zone,SME,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,West Zone,Retail,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,West Zone,Retail,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,West Zone,Retail,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,West Zone,Priority,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,West Zone,Priority,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,West Zone,Priority,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,West Zone,SME,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,West Zone,SME,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Mobile App,West Zone,SME,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,North Zone,Retail,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,North Zone,Retail,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,North Zone,Retail,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,North Zone,Priority,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,North Zone,Priority,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,North Zone,Priority,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,North Zone,SME,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,North Zone,SME,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,North Zone,SME,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,South Zone,Retail,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,South Zone,Retail,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,South Zone,Retail,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,South Zone,Priority,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,South Zone,Priority,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,South Zone,Priority,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,South Zone,SME,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,South Zone,SME,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,South Zone,SME,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,East Zone,Retail,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,East Zone,Retail,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,East Zone,Retail,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,East Zone,Priority,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,East Zone,Priority,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,East Zone,Priority,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,East Zone,SME,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,East Zone,SME,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,East Zone,SME,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,West Zone,Retail,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,West Zone,Retail,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,West Zone,Retail,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,West Zone,Priority,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,West Zone,Priority,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,West Zone,Priority,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,West Zone,SME,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,West Zone,SME,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Net Banking,West Zone,SME,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,North Zone,Retail,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,North Zone,Retail,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,North Zone,Retail,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,North Zone,Priority,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,North Zone,Priority,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,North Zone,Priority,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,North Zone,SME,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,North Zone,SME,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,North Zone,SME,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,South Zone,Retail,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,South Zone,Retail,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,South Zone,Retail,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,South Zone,Priority,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,South Zone,Priority,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,South Zone,Priority,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,South Zone,SME,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,South Zone,SME,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,South Zone,SME,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,East Zone,Retail,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,East Zone,Retail,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,East Zone,Retail,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,East Zone,Priority,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,East Zone,Priority,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,East Zone,Priority,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,East Zone,SME,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,East Zone,SME,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,East Zone,SME,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,West Zone,Retail,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,West Zone,Retail,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,West Zone,Retail,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,West Zone,Priority,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,West Zone,Priority,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,West Zone,Priority,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,West Zone,SME,Credit Card,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,West Zone,SME,Personal Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-05,Branch,West Zone,SME,Home Loan,1040,728,312,624,499,52,23,20,33,6.6,53,18
2026-02-06,Mobile App,North Zone,Retail,Credit Card,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,North Zone,Retail,Personal Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,North Zone,Retail,Home Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,North Zone,Priority,Credit Card,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,North Zone,Priority,Personal Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,North Zone,Priority,Home Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,North Zone,SME,Credit Card,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,North Zone,SME,Personal Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,North Zone,SME,Home Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,South Zone,Retail,Credit Card,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,South Zone,Retail,Personal Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,South Zone,Retail,Home Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,South Zone,Priority,Credit Card,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,South Zone,Priority,Personal Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,South Zone,Priority,Home Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,South Zone,SME,Credit Card,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,South Zone,SME,Personal Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,South Zone,SME,Home Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,East Zone,Retail,Credit Card,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,East Zone,Retail,Personal Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,East Zone,Retail,Home Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,East Zone,Priority,Credit Card,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,East Zone,Priority,Personal Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,East Zone,Priority,Home Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,East Zone,SME,Credit Card,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,East Zone,SME,Personal Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,East Zone,SME,Home Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,West Zone,Retail,Credit Card,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,West Zone,Retail,Personal Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,West Zone,Retail,Home Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,West Zone,Priority,Credit Card,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,West Zone,Priority,Personal Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,West Zone,Priority,Home Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,West Zone,SME,Credit Card,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,West Zone,SME,Personal Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Mobile App,West Zone,SME,Home Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Net Banking,North Zone,Retail,Credit Card,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Net Banking,North Zone,Retail,Personal Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Net Banking,North Zone,Retail,Home Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Net Banking,North Zone,Priority,Credit Card,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Net Banking,North Zone,Priority,Personal Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Net Banking,North Zone,Priority,Home Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Net Banking,North Zone,SME,Credit Card,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Net Banking,North Zone,SME,Personal Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Net Banking,North Zone,SME,Home Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Net Banking,South Zone,Retail,Credit Card,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Net Banking,South Zone,Retail,Personal Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Net Banking,South Zone,Retail,Home Loan,1050,735,315,630,504,52,24,20,34,6.8,54,19
2026-02-06,Net Banking,South Zone,Priority,Credit Card,1050,735,315,630,504,52,24,20,34,6.8,54,19
